Name,Start,End,Open,High,Low,Close,Volume,Market Cap
Bitcoin,8/22/2024,8/23/2024,61167.48,61379.44,59953.14,60386.02,109925654743.13,1197426375299.59
Bitcoin,8/21/2024,8/22/2024,59114.41,61813.19,58907.09,61109.99,109456682134.22,1180932346414.11
Bitcoin,8/20/2024,8/21/2024,59448,61315.96,58705.68,59056.01,103619917438.07,1185948542857.01
Bitcoin,8/19/2024,8/20/2024,58320.02,59562.71,57928.86,59562.71,93178855472.11,1157509291689.10
Bitcoin,8/18/2024,8/19/2024,59479.04,60212.28,58525.95,58525.95,80655928562.99,1177542188593.51
Bitcoin,8/17/2024,8/18/2024,58902.94,59669.97,58855.66,59420.03,88140111621.74,1169880838222.38
Bitcoin,8/16/2024,8/17/2024,57523.11,59806.42,57168.52,58902.1,106395319154.50,1153353002063.15
Bitcoin,8/15/2024,8/16/2024,58731.42,59808.54,56658.81,57600,103561753070.77,1152323874600.44
Bitcoin,8/14/2024,8/15/2024,60460.83,61459.95,58577.96,58730.93,100245718135.21,1186804832893.17
Bitcoin,8/13/2024,8/14/2024,59455.98,61507.57,58526.98,60565.01,103696068413.57,1178381779554.08
Bitcoin,8/12/2024,8/13/2024,58804.02,60469.67,57916.99,59342.02,100105883667.67,1164230078281.82
Bitcoin,8/11/2024,8/12/2024,60958.03,61554.95,58439.57,58819.99,79394741807.12,1192444538961.54
Bitcoin,8/10/2024,8/11/2024,60707.54,61178.66,60262.05,60875.98,95154408736.79,1198423963883.93
Bitcoin,8/9/2024,8/10/2024,61642.59,61642.59,59699.99,60848.51,119380537562.54,1198052371289.95
Bitcoin,8/8/2024,8/9/2024,55208.09,62442.19,54745.98,61837.93,115082738098.83,1148277529608.94
Bitcoin,8/7/2024,8/8/2024,55931.96,57657.97,54669.95,55024.11,115542644837.35,1111517429412.98
Bitcoin,8/6/2024,8/7/2024,54153.99,56949.51,54153.99,55982.04,180069767679.24,1102277924946.63
Bitcoin,8/5/2024,8/6/2024,58282.02,58282.02,49435.77,54006,212195781011.71,1054109105825.60
Bitcoin,8/4/2024,8/5/2024,60721.48,61077.99,57382,58074.85,92944193833.38,1183777771669.81
Bitcoin,8/3/2024,8/4/2024,61551.85,62193.7,59959.55,60760.03,127508490963.49,1209847165746.95
Bitcoin,8/2/2024,8/3/2024,65470.03,65526.01,61377.99,61487.05,126678255697.58,1259657978581.77
Bitcoin,8/1/2024,8/2/2024,64690.06,65535.99,62356.12,65409.83,115915313679.64,1265476494606.25
Bitcoin,7/31/2024,8/1/2024,66095.88,66779.95,64565.99,64665.98,104724657195.79,1300436793721.64
Bitcoin,7/30/2024,7/31/2024,66743.69,66988.03,65500.99,66244.03,114280185390.74,1308166869764.34
Bitcoin,7/29/2024,7/30/2024,68190.01,69947.98,66694.08,66810.03,101383758813.21,1351833884687.98
Bitcoin,7/28/2024,7/29/2024,67699.97,68270.69,67070.3,68234.91,115846507993.95,1336333065159.31
Bitcoin,7/27/2024,7/28/2024,67865.97,69386.01,66800.05,68045.98,102398740886.44,1345115962771.87
Bitcoin,7/26/2024,7/27/2024,65828.01,68200.04,65828.01,67914.02,113089301630.39,1325517976260.47
Bitcoin,7/25/2024,7/26/2024,65453.96,66042.03,63509.02,65750.02,111090252492.93,1272973411029.40
Bitcoin,7/24/2024,7/25/2024,65989.99,67054,65249.96,65412.03,107162775416.83,1302064513046.39
Bitcoin,7/23/2024,7/24/2024,67537.99,67693.99,65528.37,65914.55,115158262082.33,1312242825607.23
Bitcoin,7/22/2024,7/23/2024,68178.02,68428.05,66617.59,67587.97,112174263548.26,1331303541991.10
Bitcoin,7/21/2024,7/22/2024,67102,68286.03,66038.96,68071.99,89676444049.21,1323676303507.98
Bitcoin,7/20/2024,7/21/2024,66699.54,67536.34,66263.2,67182.45,104553506285.97,1315702759692.42
Bitcoin,7/19/2024,7/20/2024,63910.04,67348.04,63311.26,66648.03,101639252770.35,1281855582543.61
Bitcoin,7/18/2024,7/19/2024,64159.97,65088.95,63253.12,63966.13,99977799879.21,1267402485535.26
Bitcoin,7/17/2024,7/18/2024,65076.01,66022.58,63951.49,64120.47,113492292607.62,1281066999117.71
Bitcoin,7/16/2024,7/17/2024,64868.03,65264.81,62529.99,65119.1,116542026597.44,1264281625543.78
Bitcoin,7/15/2024,7/16/2024,60876.22,64819.37,60680.22,64819.37,100145806081.74,1239361200720.15
Bitcoin,7/14/2024,7/15/2024,59318.59,61330.03,59316.48,60946.02,85066289307.22,1182438189362.16
Bitcoin,7/13/2024,7/14/2024,57858.96,59687.99,57774.09,59174.19,83611257769.95,1150584338265.24
Bitcoin,7/12/2024,7/13/2024,57299.22,58519.96,56607.98,57899.96,93418137284.68,1132233813938.18
Bitcoin,7/11/2024,7/12/2024,57619.19,59282.81,57174.19,57381.96,91437938548.91,1140514775974.19
Bitcoin,7/10/2024,7/11/2024,57923.75,59317.95,57193.27,57719.47,91848128823.29,1144695234001.57
Bitcoin,7/9/2024,7/10/2024,56646.67,58127.91,56409.45,57995.99,100398238221.78,1131385741143.21
Bitcoin,7/8/2024,7/9/2024,55857.81,57909.97,54411.12,56681.81,99609702443.84,1107722436798.63
Bitcoin,7/7/2024,7/8/2024,58230.16,58374.36,55818,55878.38,79631334264.54,1129871085015.96
Bitcoin,7/6/2024,7/7/2024,56628.73,58398.11,56050.98,58232.99,98029265844.13,1123846909922.12
Bitcoin,7/5/2024,7/6/2024,57043.9,57434.94,53761.07,56691.34,122554076854.67,1098277236760.18
Bitcoin,7/4/2024,7/5/2024,60208.62,60465.72,56809.43,57142,101841641575.29,1149061223527.99
Bitcoin,7/3/2024,7/4/2024,62127.99,62285.9,59521.02,60294.75,87751477173.18,1194737097555.58
Bitcoin,7/2/2024,7/3/2024,62906,63243.07,61816.25,62127.95,83918670305.99,1232201860247.70
Bitcoin,7/1/2024,7/2/2024,62771.97,63844.24,62597.62,62889.92,86017960841.93,1244171964434.75
Bitcoin,6/30/2024,7/1/2024,60986.67,62990.1,60660.77,62849.53,72644110248.81,1212487409355.95
Bitcoin,6/29/2024,6/30/2024,60427.81,61210,60426.02,60964.17,81524470017.98,1200637863094.97
Bitcoin,6/28/2024,6/29/2024,61617.14,62200.29,60080,60427.86,86177794784.19,1206091521629.92
Bitcoin,6/27/2024,6/28/2024,60854.02,62338.43,60666.19,61646.05,121597828546.94,1208359521976.11
Bitcoin,6/26/2024,6/27/2024,61804.76,62357.58,60761.24,60761.24,101705522290.09,1210569518914.97
Bitcoin,6/25/2024,6/26/2024,60297.21,62231.16,60272.58,61789.98,105012900610.22,1208344232787.24
Bitcoin,6/24/2024,6/25/2024,63197.97,63316.01,58946.24,60382.81,88214365730.36,1211219588927.01
Bitcoin,6/23/2024,6/24/2024,64261.95,64521.03,63290.43,63290.43,68549855803.18,1265330566688.60
Bitcoin,6/22/2024,6/23/2024,64131.09,64505.96,63980.01,64272.8,81694907535.12,1266799825790.17
Bitcoin,6/21/2024,6/22/2024,64870,65055.95,63472,64097.29,91064047001.40,1265161643968.48
Bitcoin,6/20/2024,6/21/2024,64974.38,66411.96,64595.1,64881.08,86987051058.93,1286536885825.68
Bitcoin,6/19/2024,6/20/2024,65175.32,65631.97,64693.19,64950.06,99459975582.00,1283763970740.77
Bitcoin,6/18/2024,6/19/2024,66487.62,66514.58,64154.04,65098.92,105436105675.88,1284844245291.11
Bitcoin,6/17/2024,6/18/2024,66679.37,67247.97,65199.99,66491.14,86664744891.26,1304635534157.81
Bitcoin,6/16/2024,6/17/2024,66228.19,66964.66,66064.03,66661.05,76461375993.26,1309077955189.54
Bitcoin,6/15/2024,6/16/2024,65992.06,66441.35,65916,66198.06,91215626049.65,1304545675023.69
Bitcoin,6/14/2024,6/15/2024,66772.99,67343.12,65117.84,66052.46,98995504258.58,1310523862820.82
Bitcoin,6/13/2024,6/14/2024,68263.95,68393.59,66436.08,66771.55,111573193221.81,1327430504493.67
Bitcoin,6/12/2024,6/13/2024,67314.24,69980.04,66960.38,68270.22,107347892439.03,1343572403474.80
Bitcoin,6/11/2024,6/12/2024,69540.15,69580.24,66193.56,67345.04,104796038194.82,1330334787420.32
Bitcoin,6/10/2024,6/11/2024,69648.18,70160,69258.75,69519.27,87451861112.74,1371123086722.41
Bitcoin,6/9/2024,6/10/2024,69310.52,69850.12,69169.97,69657.34,83310044389.58,1368597583239.21
Bitcoin,6/8/2024,6/9/2024,69355.62,69582.23,69224.59,69316.65,103610754573.21,1367427987313.87
Bitcoin,6/7/2024,6/8/2024,70799.08,71968.03,68728.21,69375.8,106092074580.18,1392124871309.07
Bitcoin,6/6/2024,6/7/2024,71087.06,71603.24,70330.65,70783.1,102877542640.22,1399125828326.36
Bitcoin,6/5/2024,6/6/2024,70537.85,71696.85,70443.46,71131.93,111311224610.05,1399930475342.59
Bitcoin,6/4/2024,6/5/2024,68809.87,71020.04,68633.19,70599,104654845182.98,1371599959992.64
Bitcoin,6/3/2024,6/4/2024,67779.94,70212.93,67634.05,68808.7,97398272823.33,1358888276436.88
Bitcoin,6/2/2024,6/3/2024,67766.88,68429.33,67399.94,67781.47,81799035674.69,1336549079510.64
Bitcoin,6/1/2024,6/2/2024,67545.59,67865.07,67467.77,67747.95,92032958380.85,1333965874339.88
Bitcoin,5/31/2024,6/1/2024,68352.12,68894.35,66741.31,67576.21,99878780775.00,1340010675163.26
Bitcoin,5/30/2024,5/31/2024,67575.28,69472.55,67191.52,68375.98,99654420792.42,1343777230166.58
Bitcoin,5/29/2024,5/30/2024,68398.42,68917.38,67172.01,67665.53,100941705870.15,1339429081861.65
Bitcoin,5/28/2024,5/29/2024,69377.71,69469.69,67284.99,68397.44,104610415892.73,1345253913901.31
Bitcoin,5/27/2024,5/28/2024,68513.99,70660.82,68271.15,69446.22,94366758873.82,1362623722399.28
Bitcoin,5/26/2024,5/27/2024,69284.48,69464.03,68313.96,68552.6,88617970999.77,1359122396532.98
Bitcoin,5/25/2024,5/26/2024,68549.98,69544.36,68529.54,69264.99,98349462378.77,1359001925515.47
Bitcoin,5/24/2024,5/25/2024,67989.95,69184.6,66714.03,68534.95,118732856369.61,1338591265664.13
Bitcoin,5/23/2024,5/24/2024,69166.59,70036.03,66671.21,67923.97,111358739714.12,1355143547460.98
Bitcoin,5/22/2024,5/23/2024,70145.51,70599.97,69048.6,69224.99,116115129934.34,1375990340801.01
Bitcoin,5/21/2024,5/22/2024,71413.26,71739.14,69266.38,70104.4,140382014974.79,1391426237434.46
Bitcoin,5/20/2024,5/21/2024,66278.22,71456.55,66139.62,71418.17,97673519611.45,1332036657324.70
Bitcoin,5/19/2024,5/20/2024,66915.16,67598.31,66005.33,66347.05,84425742668.58,1317076250481.60
Bitcoin,5/18/2024,5/19/2024,67030.03,67376.41,66640.01,66914.58,93829825867.83,1318748541912.82
Bitcoin,5/17/2024,5/18/2024,65234.32,67399.94,65156.23,67004.04,102634356864.30,1305116155080.96
Bitcoin,5/16/2024,5/17/2024,66206.5,66598.22,64665.08,65249.97,115681520609.20,1295913178703.09
Bitcoin,5/15/2024,5/16/2024,61577.48,66390,61404.32,66247.62,100366232949.30,1251896075834.86
Bitcoin,5/14/2024,5/15/2024,62940.1,63053.02,61157.62,61602.22,96890384586.06,1220229790815.82
Bitcoin,5/13/2024,5/14/2024,61444.49,63332.96,60786.91,62917.18,90675951502.60,1227777899897.62
Bitcoin,5/12/2024,5/13/2024,60816.04,61763.99,60689.41,61549.96,76159301784.86,1204681757746.95
Bitcoin,5/11/2024,5/12/2024,60800.03,61391.96,60560.03,60784.24,93416078524.91,1199916424353.45
Bitcoin,5/10/2024,5/11/2024,63074.05,63463.95,60318.78,60887.95,99784445417.82,1223188375479.90
Bitcoin,5/9/2024,5/10/2024,61203.59,63349.87,60746.02,63110.01,96371791598.56,1216539898240.82
Bitcoin,5/8/2024,5/9/2024,62312.12,62947.97,60957.21,61220.05,96231033741.69,1226437181090.79
Bitcoin,5/7/2024,5/8/2024,63165.14,64322.23,62292.05,62380.43,102284339989.34,1250305184237.89
Bitcoin,5/6/2024,5/7/2024,64011.98,65424.77,62970.14,63197.19,95229564647.93,1258601500066.31
Bitcoin,5/5/2024,5/6/2024,63893.95,64479.4,63010.78,64040.05,89483521887.89,1255450583253.37
Bitcoin,5/4/2024,5/5/2024,62870.12,64469.81,62642.67,63880.04,105858800461.72,1249046843976.91
Bitcoin,5/3/2024,5/4/2024,59112.48,63176.02,58837.01,62799.97,104745197131.87,1193855616696.52
Bitcoin,5/2/2024,5/3/2024,58365.01,59545.21,57003.3,59134.5,131432823893.60,1149458619445.39
Bitcoin,5/1/2024,5/2/2024,60669.84,60762.08,56721.02,58266.04,159023293590.83,1148765177507.25
Bitcoin,4/30/2024,5/1/2024,63822.08,64654.02,59265.11,60761.95,143219209457.94,1217317330212.33
Bitcoin,4/29/2024,4/30/2024,63109.65,64070.04,61835.95,63817.97,128855842856.74,1235771728615.55
Bitcoin,4/28/2024,4/29/2024,63461.99,64300.03,62875.28,63059.25,123978125785.54,1254074099518.52
Bitcoin,4/27/2024,4/28/2024,63770.01,63891.08,62593.31,63483.13,131524789158.24,1242332333140.71
Bitcoin,4/26/2024,4/27/2024,64486.53,64732.29,63397.37,63806.23,144552429807.05,1263022328913.39
Bitcoin,4/25/2024,4/26/2024,64289.6,65083.98,62956.04,64495.27,149157965211.66,1264226386138.00
Bitcoin,4/24/2024,4/25/2024,66414.01,67070.4,63742.73,64291.07,138491370322.30,1294534621910.03
Bitcoin,4/23/2024,4/24/2024,66822.2,67174.02,65884.15,66386.61,140913944149.05,1308600456410.06
Bitcoin,4/22/2024,4/23/2024,64937.94,67180.03,64598,66818.89,140020711835.51,1299629613965.49
Bitcoin,4/21/2024,4/22/2024,64940.62,65638.74,64302.47,64896.87,132646330534.83,1278729530557.15
Bitcoin,4/20/2024,4/21/2024,63818.04,65351.33,63321.19,64857.99,153799823273.23,1263699404439.04
Bitcoin,4/19/2024,4/20/2024,63459.73,65384.6,59734.42,63965.95,179591776267.14,1254700142550.61
Bitcoin,4/18/2024,4/19/2024,61277.35,64049.91,60896,63418,162264150662.43,1228207510554.36
Bitcoin,4/17/2024,4/18/2024,63793.38,64409.61,60035.04,61309.97,159271475773.60,1230701435686.11
Bitcoin,4/16/2024,4/17/2024,63408.02,64279.61,61721.75,63679.78,164862168464.26,1239636852612.27
Bitcoin,4/15/2024,4/16/2024,65666.9,66716.61,62664.83,63496.91,167288178450.47,1278786268963.27
Bitcoin,4/14/2024,4/15/2024,63919.56,65737.76,62168.38,65582.95,193384733405.93,1263072156804.95
Bitcoin,4/13/2024,4/14/2024,67129,67890.08,61480,64255.94,170831383575.81,1309324455975.39
Bitcoin,4/12/2024,4/13/2024,70006.21,71173.45,66012.76,67208.21,156492733608.80,1367900621427.15
Bitcoin,4/11/2024,4/12/2024,70631.08,71247.81,69587.99,70112.05,163547750232.03,1386276753963.96
Bitcoin,4/10/2024,4/11/2024,69156,71078.17,67590.15,70513.6,158873955437.31,1361467139057.44
Bitcoin,4/9/2024,4/10/2024,71631.94,71714.42,68442.77,69198.22,132212729053.50,1380512011414.89
Bitcoin,4/8/2024,4/9/2024,69360.36,72724.2,69169.74,71631.77,53132608634.30,1398781579162.81
Bitcoin,4/7/2024,4/8/2024,68884.31,70242.04,68850.36,69388.74,38671272310.64,1365387978509.70
Bitcoin,4/6/2024,4/7/2024,67820.6,69566.35,67492.52,68904.86,48123401317.82,1338695853172.18
Bitcoin,4/5/2024,4/6/2024,68487.85,68613.19,66099.34,67928.77,65461159217.25,1327799451346.37
Bitcoin,4/4/2024,4/5/2024,65963.32,69060,65139.94,68461.23,54141942846.19,1316195162429.90
Bitcoin,4/3/2024,4/4/2024,65441.29,66778.9,64792.98,66074.16,72688212424.21,1298722536237.27
Bitcoin,4/2/2024,4/3/2024,69660.01,69660.01,64706.05,65448.35,76064873523.09,1305031837940.30
Bitcoin,4/1/2024,4/2/2024,71286.78,71286.78,68246.03,69731.26,48160176927.63,1370941645025.81
Bitcoin,3/31/2024,4/1/2024,69585.1,71345.73,69585.1,71216.98,33677901684.58,1385235018798.52
Bitcoin,3/30/2024,3/31/2024,69850.56,70255.82,69560.02,69674.78,39660445250.31,1375961187450.75
Bitcoin,3/29/2024,3/30/2024,70777.96,70893.95,69130.05,69850.52,51437435661.07,1377218213267.61
Bitcoin,3/28/2024,3/29/2024,69470.04,71529.96,69000.37,70702.74,67541826095.72,1384792377598.96
Bitcoin,3/27/2024,3/28/2024,70007.73,71645.99,68515.98,69529.85,66048307394.07,1372145083235.20
Bitcoin,3/26/2024,3/27/2024,69890.04,71489.41,69468.56,70059.97,73539340915.59,1383033138560.89
Bitcoin,3/25/2024,3/26/2024,67190.84,70929.95,66463.94,69901.99,59754058610.11,1343202487556.70
Bitcoin,3/24/2024,3/25/2024,64004.05,67577.97,63800.19,67246.83,45004303016.26,1282172693165.51
Bitcoin,3/23/2024,3/24/2024,63799.98,65980.04,63119.94,64238.03,64367437851.30,1269320125025.62
Bitcoin,3/22/2024,3/23/2024,65499.91,66630,62572.56,63567.63,70832261570.22,1270966990859.47
Bitcoin,3/21/2024,3/22/2024,67842.99,68091.76,64650.4,65476.17,95877864553.05,1310305920103.30
Bitcoin,3/20/2024,3/21/2024,61972.04,67982.18,60941.74,67854.02,115391694995.10,1255313190184.02
Bitcoin,3/19/2024,3/20/2024,67610,68096.05,61624.96,61981.15,102045256284.41,1265347298387.30
Bitcoin,3/18/2024,3/19/2024,68393.46,68920.04,66689.99,67711.55,70655312794.55,1331937204803.43
Bitcoin,3/17/2024,3/18/2024,65340,68870.99,64949.86,68650.08,84216901410.83,1318249336155.17
Bitcoin,3/16/2024,3/17/2024,69491.06,69931.27,65249.77,65286.52,92160775812.01,1341199301691.52
Bitcoin,3/15/2024,3/16/2024,71388.99,72305.13,65867.11,69532.18,124794270434.02,1348218188268.73
Bitcoin,3/14/2024,3/15/2024,73082.35,73628.43,68699.98,71432.39,75391048865.69,1418509576121.79
Bitcoin,3/13/2024,3/14/2024,71462.21,73607.76,71333.36,73087.95,91851042512.40,1428409527164.49
Bitcoin,3/12/2024,3/13/2024,72085.08,72493.29,69356.89,71473.86,89227745554.76,1408081228656.02
Bitcoin,3/11/2024,3/12/2024,68959.19,72708.04,67777.97,72094.44,79078213966.75,1394226484218.35
Bitcoin,3/10/2024,3/11/2024,68313.27,69857.99,68231.15,68949.74,45808616696.34,1361100511600.56
Bitcoin,3/9/2024,3/10/2024,68124.12,68641.97,67899.97,68513.59,74958968163.58,1341229215174.13
Bitcoin,3/8/2024,3/9/2024,66823.18,69451.15,66398.03,68202.87,71079775498.72,1329387120348.65
Bitcoin,3/7/2024,3/8/2024,66075.98,67854.61,65688.09,66903.82,83067313501.04,1311958696591.88
Bitcoin,3/6/2024,3/7/2024,63765.18,67573.33,62793.17,66137.13,148672936177.78,1294415376146.10
Bitcoin,3/5/2024,3/6/2024,68245.95,68887.74,61397.72,63971.07,119040375749.32,1300163898134.37
Bitcoin,3/4/2024,3/5/2024,63130.26,68363.17,62812.07,68208.36,71996842646.86,1283001116073.35
Bitcoin,3/3/2024,3/4/2024,61987.33,63182.52,61424.1,63099.99,39229163265.53,1221662652840.69
Bitcoin,3/2/2024,3/3/2024,62381.06,62381.06,61675.41,62004.02,56200041952.97,1217268482817.13
Bitcoin,3/1/2024,3/2/2024,61153.2,62936,60791.79,62481.07,86080951475.56,1214897930968.26
Bitcoin,2/29/2024,3/1/2024,62432.07,63470.48,60559.34,61256.01,144705189244.50,1219220160267.03
Bitcoin,2/28/2024,2/29/2024,57037.37,63699.03,56731.11,62497.28,96554866216.25,1164199401855.02
Bitcoin,2/27/2024,2/28/2024,54476.52,57501.14,54463.73,57029.24,81134638355.52,1108929904071.70
Bitcoin,2/26/2024,2/27/2024,51721.05,54899.99,50934.63,54454.91,36653055557.66,1027224515607.57
Bitcoin,2/25/2024,2/26/2024,51568.16,51932.93,51340.03,51743.97,26223098130.65,1013990612709.75
Bitcoin,2/24/2024,2/25/2024,50744.12,51664.32,50590.04,51549.1,32742452148.97,1004394826459.78
Bitcoin,2/23/2024,2/24/2024,51288.38,51501.55,50660.19,50830.04,39680259961.61,1003273465076.26
Bitcoin,2/22/2024,2/23/2024,51849.39,52026.56,50947.82,51339.49,46651103476.98,1012679602852.48
Bitcoin,2/21/2024,2/22/2024,52258.8,52341.7,50772.85,51833,52153948766.13,1010598273347.44
Bitcoin,2/20/2024,2/21/2024,51774.73,52887.96,50803.55,52278.15,44183700165.34,1018468225252.38
Bitcoin,2/19/2024,2/20/2024,52126.89,52476.91,51735.45,51739.37,32201907719.76,1023293740356.04
Bitcoin,2/18/2024,2/19/2024,51642.61,52338.43,51214.73,52119.06,31540616364.51,1015642862477.64
Bitcoin,2/17/2024,2/18/2024,52124.14,52149.08,50630.03,51673.99,35178091490.83,1013205165333.80
Bitcoin,2/16/2024,2/17/2024,51880.02,52467.94,51629.9,52121.96,47646573465.99,1021079205021.52
Bitcoin,2/15/2024,2/16/2024,51783.92,52771.03,51325.97,51888.33,53084197642.98,1021838077939.87
Bitcoin,2/14/2024,2/15/2024,49699.59,51945.99,49324.02,51819.74,51748211301.51,997549034115.48
Bitcoin,2/13/2024,2/14/2024,49917.25,50204.94,48449.96,49741.98,53115326968.27,973839645174.22
Bitcoin,2/12/2024,2/13/2024,48297.37,50255.98,47745.03,50017.36,38777494088.97,957112042990.74
Bitcoin,2/11/2024,2/12/2024,47751.14,48534.61,47608.53,48269.68,30911023232.65,944665729688.23
Bitcoin,2/10/2024,2/11/2024,47122.11,48080.16,46879.57,47760.23,45283385490.22,929109405398.50
Bitcoin,2/9/2024,2/10/2024,45288.66,48076.09,45252.45,47093.93,47445816052.15,917625452532.66
Bitcoin,2/8/2024,2/9/2024,44345.87,45550.04,44345.87,45315.99,38857280496.85,880901927478.84
Bitcoin,2/7/2024,2/8/2024,43096.02,44334.08,42795.21,44328.04,27981396003.08,849011742925.91
Bitcoin,2/6/2024,2/7/2024,42708.71,43360.57,42578.66,43105.15,29890974499.01,842823370827.80
Bitcoin,2/5/2024,2/6/2024,42582.94,43494.23,42286.04,42713.66,27475772366.96,839543655852.06
Bitcoin,2/4/2024,2/5/2024,43006.66,43107.98,42228.04,42609.98,21504822984.78,841321775010.32
Bitcoin,2/3/2024,2/4/2024,43185.79,43355.96,42925.88,42970.67,26212803849.49,845608019938.08
Bitcoin,2/2/2024,2/3/2024,43082.94,43424.42,42629.75,43189.15,33012863715.57,844822065348.73
Bitcoin,2/1/2024,2/2/2024,42587.2,43239.64,41932.02,43069.45,39191696926.07,832833554971.97
Bitcoin,1/31/2024,2/1/2024,42945.4,43741.81,42287.98,42611.24,36387883734.60,841845565656.91
Bitcoin,1/30/2024,1/31/2024,43302.73,43791.13,42811.98,42915.56,35745948974.37,851479185369.36
Bitcoin,1/29/2024,1/30/2024,42031.02,43283.58,41847.34,43269.41,27591401455.66,832917377571.71
Bitcoin,1/28/2024,1/29/2024,42098.02,42834.18,41696.43,42018.7,23994200912.28,828469290959.95
Bitcoin,1/27/2024,1/28/2024,41814,42190.01,41473.93,42112.7,33456456024.33,820242705824.46
Bitcoin,1/26/2024,1/27/2024,39961.1,42205.19,39829.36,41866.1,32727132166.55,802733300472.93
Bitcoin,1/25/2024,1/26/2024,40085.18,40278.07,39579.43,39929.16,30611272945.24,783529941656.01
Bitcoin,1/24/2024,1/25/2024,39904.06,40538.01,39571.64,40145.83,41582556190.40,782819018315.98
Bitcoin,1/23/2024,1/24/2024,39567.96,40166.68,38604.83,39873.77,47245661174.88,773227103228.27
Bitcoin,1/22/2024,1/23/2024,41580.35,41685.73,39516.98,39516.98,28953952802.55,798793726218.21
Bitcoin,1/21/2024,1/22/2024,41696.07,41864.33,41530.03,41549.91,17460482792.77,817357400243.90
Bitcoin,1/20/2024,1/21/2024,41659.07,41857.38,41467.97,41668.99,34880561427.48,815917942586.99
Bitcoin,1/19/2024,1/20/2024,41316.12,42186.01,40336.03,41627.16,43162587574.99,809637385960.16
Bitcoin,1/18/2024,1/19/2024,42777.87,42916.99,40751.17,41296.92,33298896660.06,828414705555.57
